Seconds,Nanoseconds,Commit_Count,Identity_Count,Account_Count,Info_Count,Buffer_Occupancy_Pct,CPU_Pct,Status
1789479208,204878975,42,1,0,0,0.00,1.01,OK
1789479209,204880271,47,0,0,0,0.00,2.23,OK
1789479210,204882609,29,0,0,0,0.00,0.25,OK
1789479211,204882917,33,0,0,0,0.00,0.25,OK
1789479212,204880310,33,0,0,0,0.00,0.25,OK
1789479213,204882599,50,0,0,0,0.00,0.76,OK
1789479214,204906974,16,0,0,0,0.00,1.01,OK
1789479215,204893432,63,0,0,0,0.00,1.01,OK
1789479216,204893642,42,0,0,0,0.00,0.76,OK
1789479217,204901405,13,0,0,0,0.00,0.25,OK
1789479218,204893701,51,0,1,0,0.00,0.25,OK
1789479219,204925789,50,0,0,0,0.00,0.76,OK
1789479220,204899650,3,0,0,0,0.00,0.00,OK
1789479221,204929293,71,0,0,0,0.00,1.01,OK
1789479222,204900655,100,0,0,0,0.00,1.26,OK
1789479223,204892228,56,0,0,0,0.00,1.01,OK
1789479224,204892655,50,0,0,0,0.00,0.76,OK
1789479225,204893709,65,0,0,0,0.00,0.51,OK
1789479226,204889868,56,0,0,0,0.00,1.00,OK
1789479227,204893997,49,0,0,0,0.00,0.50,OK
1789479228,204895627,94,0,0,0,0.00,1.51,OK
1789479229,204895071,95,0,0,0,0.00,1.51,OK
1789479230,204894255,85,0,0,0,0.00,2.02,OK
1789479231,204893649,74,1,1,0,0.00,0.76,OK
1789479232,204897419,42,0,0,0,0.00,1.01,OK
1789479233,204893847,40,0,0,0,0.00,0.75,OK
1789479234,204898400,59,0,0,0,0.00,1.50,OK
1789479235,204894830,43,0,0,0,0.00,1.01,OK
1789479236,204887771,41,1,1,0,0.00,1.01,OK
1789479237,204893162,42,1,1,0,0.00,1.00,OK
1789479238,204881678,44,0,0,0,0.00,1.01,OK
1789479239,204883633,44,0,0,0,0.00,0.51,OK
1789479240,204880173,49,0,0,0,0.00,1.75,OK
1789479241,204881662,50,0,0,0,0.00,1.01,OK
1789479242,204884974,35,0,0,0,0.00,1.50,OK
1789479243,204882923,29,0,0,0,0.00,0.50,OK
1789479244,204881030,63,0,0,0,0.00,1.51,OK
1789479245,204885700,52,0,0,0,0.00,1.01,OK
1789479246,204875684,89,0,0,0,0.00,2.02,OK
1789479247,204883325,70,0,0,0,0.00,1.01,OK
1789479248,204880446,55,1,1,0,0.00,1.01,OK
1789479249,204885537,34,0,0,0,0.00,0.50,OK
1789479250,204914067,52,0,0,0,0.00,1.50,OK
1789479251,204894109,56,0,0,0,0.00,1.50,OK
1789479252,204893630,58,0,0,0,0.00,0.76,OK
1789479253,204895184,52,0,0,0,0.00,0.76,OK
1789479254,204894812,42,0,0,0,0.00,0.51,OK
1789479255,204893973,53,0,0,0,0.00,1.25,OK
1789479256,204894488,46,0,0,0,0.00,1.50,OK
1789479257,204931255,51,0,0,0,0.00,0.76,OK
1789479258,204892085,41,0,0,0,0.00,0.51,OK
1789479259,204896146,36,0,0,0,0.00,0.25,OK
1789479260,204899791,0,0,0,0,0.00,0.00,OK
1789479261,204879843,0,0,0,0,0.00,0.00,OK
1789479262,204906459,0,0,0,0,0.00,0.25,OK
1789479263,204890263,0,0,0,0,0.00,0.00,OK
1789479264,204882193,0,0,0,0,0.00,0.00,STALLED
1789479265,204880479,0,0,0,0,0.00,0.00,STALLED
1789479266,204879130,0,0,0,0,0.00,0.00,STALLED
1789479267,204880856,0,0,0,0,0.00,0.00,STALLED
1789479268,204901019,0,0,0,0,0.00,1.75,STALLED
1789479269,204886341,0,0,0,0,0.00,1.26,STALLED
1789479270,204886246,0,0,0,0,0.00,0.00,STALLED
1789479271,204908340,0,0,0,0,0.00,0.00,STALLED
1789479272,204909550,0,0,0,0,0.00,2.26,STALLED
1789479273,204871907,0,0,0,0,0.00,4.82,STALLED
1789479274,204872702,0,0,0,0,0.00,0.00,STALLED
1789479275,204866779,0,0,0,0,0.00,0.00,STALLED
1789479276,204861743,0,0,0,0,0.00,0.00,STALLED
1789479277,204866760,0,0,0,0,0.00,0.00,STALLED
1789479278,204904851,0,0,0,0,0.00,0.50,STALLED
1789479279,204902475,0,0,0,0,0.00,0.00,STALLED
1789479280,204927339,3,0,0,0,0.00,0.25,OK
1789479281,204902308,13,0,0,0,0.00,0.00,OK
1789479282,204884934,33,0,0,0,0.00,0.50,OK
1789479283,204946885,12,0,0,0,0.00,1.00,OK
1789479284,204931545,17,0,0,0,0.00,0.25,OK
1789479285,204883810,19,0,0,0,0.00,0.25,OK
1789479286,204898940,24,0,0,0,0.00,0.25,OK
1789479287,204938343,21,0,0,0,0.00,0.50,OK
1789479288,204879152,16,0,0,0,0.00,0.25,OK
1789479289,204885015,27,0,0,0,0.00,0.25,OK
1789479290,204885983,39,1,1,0,0.00,0.25,OK
1789479291,204903358,37,0,0,0,0.00,0.50,OK
1789479292,204895526,64,0,0,0,0.00,1.01,OK
1789479293,204932852,81,2,2,0,0.00,1.50,OK
1789479294,204898876,95,0,0,0,0.00,1.26,OK
1789479295,204886828,130,0,0,0,0.00,2.26,OK
1789479296,204887177,165,0,0,0,0.00,2.02,OK
1789479297,204942111,175,0,0,0,0.00,2.77,OK
1789479298,204909806,232,2,2,0,0.39,4.00,OK
1789479299,204881564,196,1,3,0,0.00,2.77,OK
1789479300,204894573,228,1,1,0,0.00,2.54,OK
1789479301,204936073,256,1,4,0,0.00,3.77,OK
1789479302,204879554,224,1,1,0,0.00,2.78,OK
1789479303,204882358,35,0,1,0,0.00,1.01,OK
1789479304,204880996,70,0,1,0,0.00,1.52,OK
1789479305,204877396,64,0,0,0,0.00,1.26,OK
1789479306,204893328,84,0,1,0,0.00,1.76,OK
1789479307,204879677,71,0,0,0,0.00,1.01,OK
1789479308,204880403,49,0,0,0,0.00,1.26,OK
1789479309,204885088,50,1,1,0,0.00,1.26,OK
1789479310,204882326,57,1,1,0,0.00,0.51,OK
1789479311,204895294,46,0,0,0,0.00,1.50,OK
1789479312,204880867,39,0,0,0,0.00,0.75,OK
1789479313,204884150,32,0,0,0,0.00,0.25,OK
1789479314,204888944,21,0,0,0,0.00,0.50,OK
1789479315,204882958,0,0,0,0,0.00,0.00,OK
1789479316,204893795,0,0,0,0,0.00,0.25,OK
1789479317,204881769,0,0,0,0,0.00,0.00,OK
1789479318,204881359,0,0,0,0,0.00,0.00,OK
1789479319,204893814,0,0,0,0,0.00,0.00,STALLED
1789479320,204891322,0,0,0,0,0.00,0.00,STALLED
1789479321,204892008,0,0,0,0,0.00,0.00,STALLED
1789479322,204889831,0,0,0,0,0.00,0.00,STALLED
1789479323,204886560,0,0,0,0,0.00,0.00,STALLED
1789479324,204885635,0,0,0,0,0.00,0.00,STALLED
1789479325,204881845,0,0,0,0,0.00,0.00,STALLED
1789479326,204876651,0,0,0,0,0.00,0.00,STALLED
1789479327,204879270,0,0,0,0,0.00,0.00,STALLED
1789479328,204902671,0,0,0,0,0.00,0.00,STALLED
1789479329,204897167,0,0,0,0,0.00,0.00,STALLED
1789479330,204882393,0,0,0,0,0.00,0.00,STALLED
1789479331,204890692,0,0,0,0,0.00,0.00,STALLED
1789479332,204879722,0,0,0,0,0.00,0.00,STALLED
1789479333,204893909,0,0,0,0,0.00,0.25,STALLED
1789479334,204890701,0,0,0,0,0.00,0.25,STALLED
1789479335,204881453,0,0,0,0,0.00,0.00,STALLED
1789479336,204884132,0,0,0,0,0.00,0.00,STALLED
1789479337,204889521,0,0,0,0,0.00,0.00,STALLED
1789479338,204881108,0,0,0,0,0.00,0.25,STALLED
1789479339,204902749,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479340,204907984,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479341,204915720,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479342,204889968,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479343,204891664,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479344,204896226,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479345,204880841,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479346,204897749,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479347,204911480,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479348,204911879,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479349,204881810,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479350,204888981,0,0,0,0,0.00,0.50,LOST-SIGNAL
1789479351,204891362,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479352,204889837,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479353,204883470,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479354,204883666,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479355,204892300,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479356,204890571,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479357,204877592,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479358,204893104,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479359,204885700,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479360,204889079,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479361,204877562,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479362,204890161,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479363,204917449,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479364,204914633,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479365,204900463,0,0,0,0,0.00,0.50,LOST-SIGNAL
1789479366,204880878,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479367,204879315,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479368,204884471,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479369,204886034,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479370,204911869,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479371,204899060,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479372,204909792,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479373,204879276,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479374,204893396,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479375,204879496,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479376,204889711,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479377,204885500,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479378,204894623,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479379,204892653,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479380,204912664,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479381,204896373,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479382,204909771,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479383,204881502,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479384,204895891,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479385,204890906,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479386,204883734,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479387,204881302,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479388,204891788,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479389,204881389,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479390,204878700,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479391,204875699,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479392,204878271,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479393,204887511,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479394,204894773,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479395,204894223,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479396,204889507,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479397,204880626,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479398,204899401,0,0,0,0,0.00,0.75,LOST-SIGNAL
1789479399,204918021,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479400,204912111,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479401,204891670,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479402,204888261,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479403,204887874,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479404,204879936,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479405,204900332,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479406,204903853,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479407,204890344,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479408,204921003,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479409,204886402,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479410,204885865,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479411,204900484,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479412,204913333,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479413,204914569,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479414,204899503,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479415,204897407,0,0,0,0,0.00,0.50,LOST-SIGNAL
1789479416,204881822,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479417,204889988,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479418,204895707,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479419,204879707,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479420,204881105,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479421,204879378,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479422,204886141,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479423,204890718,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479424,204895504,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479425,204883624,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479426,204895287,0,0,0,0,0.00,0.50,LOST-SIGNAL
1789479427,204897679,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479428,204892989,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479429,204887258,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479430,204897101,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479431,204880955,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479432,204874445,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479433,204890540,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479434,204908667,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479435,204892993,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479436,204895809,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479437,204876542,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479438,204891964,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479439,204882022,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479440,204875571,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479441,204885161,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479442,204904544,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479443,204883043,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479444,204884823,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479445,204879626,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479446,204880522,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479447,204882409,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479448,204910234,0,0,0,0,0.00,0.50,LOST-SIGNAL
1789479449,204883373,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479450,204876824,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479451,204880954,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479452,204879511,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479453,204881298,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479454,204895846,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479455,204886541,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479456,204891456,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479457,204903142,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479458,204905089,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479459,204886776,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479460,204894350,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479461,204881872,0,0,0,0,0.00,0.50,LOST-SIGNAL
1789479462,204879343,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479463,204892544,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479464,204895954,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479465,204920041,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479466,204908036,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479467,204887646,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479468,204923298,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479469,204902597,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479470,204881793,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479471,204889374,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479472,204895602,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479473,204882821,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479474,204888165,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479475,204882677,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479476,204909897,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479477,204907379,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479478,204902361,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479479,204885052,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479480,204877797,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479481,204877312,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479482,204880110,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479483,204883325,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479484,204892843,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479485,204893924,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479486,204884016,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479487,204880098,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479488,204887900,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479489,204890338,0,0,0,0,0.00,0.75,LOST-SIGNAL
1789479490,204905069,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479491,204898654,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479492,204910364,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479493,204879264,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479494,204897330,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479495,204892689,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479496,204888933,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479497,204881950,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479498,204911165,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479499,204913557,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479500,204924857,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479501,204881991,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479502,204895219,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479503,204879802,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479504,204884177,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479505,204877303,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479506,204875794,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479507,204901473,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479508,204904862,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479509,204894605,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479510,204890547,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479511,204890291,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479512,204877224,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479513,204891866,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479514,204889789,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479515,204878130,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479516,204885430,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479517,204878303,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479518,204889094,0,0,0,0,0.00,0.75,LOST-SIGNAL
1789479519,204890927,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479520,204903698,0,0,0,0,0.00,0.50,LOST-SIGNAL
1789479521,204892460,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479522,204879295,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479523,204883005,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479524,204879477,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479525,204897252,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479526,204905495,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479527,204890615,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479528,204919797,0,0,0,0,0.00,0.50,LOST-SIGNAL
1789479529,204883200,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479530,204879623,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479531,204885422,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479532,204890024,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479533,204893533,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479534,204916990,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479535,204894042,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479536,204877969,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479537,204893459,0,0,0,0,0.00,0.50,LOST-SIGNAL
1789479538,204891294,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479539,204896109,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479540,204892591,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479541,204889229,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479542,204893265,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479543,204882926,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479544,204891389,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479545,204880061,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479546,204883318,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479547,204879544,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479548,204884885,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479549,204884445,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479550,204917027,0,0,0,0,0.00,0.75,LOST-SIGNAL
1789479551,204883047,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479552,204883390,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479553,204909672,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479554,204899860,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479555,204892653,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479556,204908155,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479557,204905116,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479558,204894318,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479559,204884197,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479560,204880326,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479561,204895311,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479562,204908525,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479563,204880541,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479564,204898236,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479565,204884993,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479566,204876439,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479567,204885542,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479568,204895895,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479569,204914530,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479570,204893009,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479571,204879614,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479572,204876479,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479573,204886002,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479574,204891411,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479575,204880987,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479576,204881032,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479577,204879411,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479578,204878208,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479579,204884192,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479580,204921844,0,0,0,0,0.00,0.75,LOST-SIGNAL
1789479581,204893246,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479582,204881993,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479583,204909438,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479584,204888602,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479585,204892194,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479586,204903339,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479587,204894120,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479588,204893026,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479589,204880058,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479590,204893236,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479591,204889592,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479592,204903189,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479593,204891733,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479594,204917986,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479595,204893928,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479596,204911381,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479597,204886802,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479598,204894048,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479599,204881137,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479600,204877290,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479601,204880214,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479602,204877514,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479603,204893616,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479604,204901542,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479605,204878062,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479606,204880884,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479607,204879020,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479608,204878406,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479609,204884512,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479610,204887909,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479611,204896152,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479612,204895852,0,0,0,0,0.00,0.50,LOST-SIGNAL
1789479613,204893575,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479614,204884839,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789479615,204888135,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479616,204890599,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479617,204882126,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479618,204891413,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479619,204913566,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479620,204896969,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789479621,204890164,0,0,0,0,0.00,0.00,LOST-SIGNAL
